date,BTC종가,BTC변동률
2011-07-03,15.4,0
2011-07-02,15.4,0
2011-07-01,15.4,-4.35
2011-06-30,16.1,-4.45
2011-06-29,16.9,-0.59
2011-06-28,17,1.19
2011-06-27,16.8,1.82
2011-06-26,16.5,-6.05
2011-06-25,17.5,0
2011-06-24,17.5,0
2011-06-23,17.5,0
2011-06-22,17.5,0
2011-06-21,17.5,0
2011-06-20,17.5,0
2011-06-19,17.5,3.67
2011-06-18,16.9,7.72
2011-06-17,15.7,-7.76
2011-06-16,17,-12.78
2011-06-15,19.5,1.09
2011-06-14,19.3,-2.82
2011-06-13,19.8,6.95
2011-06-12,18.5,26.62
2011-06-11,14.6,-38.83
2011-06-10,24,-17.19
2011-06-09,28.9,-2.3
2011-06-08,29.6,23.75
2011-06-07,23.9,28.95
2011-06-06,18.5,11.08
2011-06-05,16.7,-11.59
2011-06-04,18.9,32.19
2011-06-03,14.3,34.81
2011-06-02,10.6,10.76
2011-06-01,9.6,9.5
2011-05-31,8.7,-0.68
2011-05-30,8.8,4.39
2011-05-29,8.4,1.57
2011-05-28,8.3,-2.35
2011-05-27,8.5,-3.41
2011-05-26,8.8,4.76
2011-05-25,8.4,13.21
2011-05-24,7.4,3.78
2011-05-23,7.2,6.88
2011-05-22,6.7,9.31
2011-05-21,6.1,9.48
2011-05-20,5.6,-17.91
2011-05-19,6.8,-1.02
2011-05-18,6.9,-4.31
2011-05-17,7.2,-10.46
2011-05-16,8,14.88
2011-05-15,7,-2.92
2011-05-14,7.2,-12.2
2011-05-13,8.2,30.16
2011-05-12,6.3,14.55
2011-05-11,5.5,-5.34
2011-05-10,5.8,52.89
2011-05-09,3.8,-1.81
2011-05-08,3.9,6.32
2011-05-07,3.6,5.51
2011-05-06,3.5,3.6
2011-05-05,3.3,-2.35
2011-05-04,3.4,0
2011-05-03,3.4,6.56
2011-05-02,3.2,5.61
2011-05-01,3,-13.43
2011-04-30,3.5,21.53
2011-04-29,2.9,30.32
2011-04-28,2.2,16.32
2011-04-27,1.9,6.15
2011-04-26,1.8,14.74
2011-04-25,1.6,-4.29
2011-04-24,1.6,-4.12
2011-04-23,1.7,20.57
2011-04-22,1.4,16.53
2011-04-21,1.2,6.14
2011-04-20,1.1,-5
2011-04-19,1.2,0
2011-04-18,1.2,0
2011-04-17,1.1,5.71
2011-04-16,1,6.07
2011-04-15,1,0
2011-04-14,1,8.4
2011-04-13,0.9,7.27
2011-04-12,0.9,11.69
2011-04-11,0.8,0
2011-04-10,0.7,0
2011-04-09,0.7,0
2011-04-08,0.8,0
2011-04-07,0.8,0
2011-04-06,0.7,0
2011-04-05,0.7,0
2011-04-04,0.7,-12.71
2011-04-03,0.8,0
2011-04-02,0.8,0
2011-04-01,0.8,0
2011-03-31,0.8,0
2011-03-30,0.8,0
2011-03-29,0.8,0
2011-03-28,0.8,0
2011-03-27,0.8,0
2011-03-26,0.9,0
2011-03-25,0.9,0
2011-03-24,0.9,0
2011-03-23,0.8,0
2011-03-22,0.8,6.59
2011-03-21,0.8,0
2011-03-20,0.7,0
2011-03-19,0.8,-6.31
2011-03-18,0.8,0
2011-03-17,0.8,0
2011-03-16,0.9,0
2011-03-15,0.9,0
2011-03-14,0.9,0
2011-03-13,0.9,0
2011-03-12,0.9,0
2011-03-11,0.9,-5.67
2011-03-10,0.9,7.91
2011-03-09,0.9,0
2011-03-08,0.9,0
2011-03-07,0.9,0
2011-03-06,0.9,0
2011-03-05,0.9,0
2011-03-04,0.9,0
2011-03-03,0.9,0
2011-03-02,0.9,0
2011-03-01,0.9,7
2011-02-28,0.9,0
2011-02-27,0.9,-7.1
2011-02-26,1,0
2011-02-25,0.9,-8.65
2011-02-24,1,10.82
2011-02-23,0.9,0
2011-02-22,0.9,0
2011-02-21,0.8,0
2011-02-20,0.9,-10.43
2011-02-19,0.9,5.57
2011-02-18,0.9,-13.57
2011-02-17,1,0
2011-02-16,1,0
2011-02-15,1,0
2011-02-14,1.1,0
2011-02-13,1,0
2011-02-12,1.1,0
2011-02-11,1.1,9.15
2011-02-10,1,-10.06
2011-02-09,1.1,18.74
2011-02-08,0.9,0
2011-02-07,0.9,0
2011-02-06,0.9,0
2011-02-05,0.9,13.44
2011-02-04,0.8,17.54
2011-02-03,0.7,0
2011-02-02,0.7,0
2011-02-01,0.7,34.62
2011-01-31,0.5,0
2011-01-30,0.5,0
2011-01-29,0.4,0
2011-01-28,0.4,0
2011-01-27,0.4,0
2011-01-26,0.4,0
2011-01-25,0.4,0
2011-01-24,0.4,0
2011-01-23,0.4,0
2011-01-22,0.4,0
2011-01-21,0.4,0
2011-01-20,0.4,24.6
2011-01-19,0.3,0
2011-01-18,0.3,0
2011-01-17,0.3,0
2011-01-16,0.4,0
2011-01-15,0.4,0
2011-01-14,0.4,25.94
2011-01-13,0.3,0
2011-01-12,0.3,0
2011-01-11,0.3,0
2011-01-10,0.3,0
2011-01-09,0.3,0
2011-01-08,0.3,0
2011-01-07,0.3,0
2011-01-06,0.3,0
2011-01-05,0.3,0
2011-01-04,0.3,0
2011-01-03,0.3,0
2011-01-02,0.3,0
2011-01-01,0.3,0
2010-12-31,0.3,0
2010-12-30,0.3,0
2010-12-29,0.3,0
2010-12-28,0.3,0
2010-12-27,0.3,0
2010-12-26,0.3,0
2010-12-25,0.2,0
2010-12-24,0.2,0
2010-12-23,0.3,0
2010-12-22,0.3,0
2010-12-21,0.2,0
2010-12-20,0.3,0
2010-12-19,0.2,0
2010-12-18,0.2,0
2010-12-17,0.2,0
2010-12-16,0.3,0
2010-12-15,0.2,0
2010-12-14,0.2,0
2010-12-13,0.2,0
2010-12-12,0.2,0
2010-12-11,0.2,0
2010-12-10,0.2,0
2010-12-09,0.2,0
2010-12-08,0.2,0
2010-12-07,0.2,0
2010-12-06,0.2,0
2010-12-05,0.2,0
2010-12-04,0.2,0
2010-12-03,0.3,0
2010-12-02,0.3,0
2010-12-01,0.2,0
2010-11-30,0.2,0
2010-11-29,0.2,0
2010-11-28,0.3,0
2010-11-27,0.3,0
2010-11-26,0.3,0
2010-11-25,0.3,0
2010-11-24,0.3,0
2010-11-23,0.3,0
2010-11-22,0.3,0
2010-11-21,0.3,0
2010-11-20,0.3,0
2010-11-19,0.3,0
2010-11-18,0.3,0
2010-11-17,0.2,0
2010-11-16,0.2,0
2010-11-15,0.3,0
2010-11-14,0.3,0
2010-11-13,0.3,0
2010-11-12,0.3,0
2010-11-11,0.2,0
2010-11-10,0.2,0
2010-11-09,0.2,0
2010-11-08,0.2,-28.53
2010-11-07,0.3,0
2010-11-06,0.4,50
2010-11-05,0.3,0
2010-11-04,0.2,0
2010-11-03,0.2,0
2010-11-02,0.2,0
2010-11-01,0.2,0
2010-10-31,0.2,0
2010-10-30,0.2,0
2010-10-29,0.2,0
2010-10-28,0.2,0
2010-10-27,0.2,0
2010-10-26,0.2,0
2010-10-25,0.1,0
2010-10-24,0.1,0
2010-10-23,0.1,0
2010-10-22,0.1,0
2010-10-21,0.1,0
2010-10-20,0.1,0
2010-10-19,0.1,0
2010-10-18,0.1,0
2010-10-17,0.1,0
2010-10-16,0.1,0
2010-10-15,0.1,0
2010-10-14,0.1,0
2010-10-13,0.1,0
2010-10-12,0.1,0
2010-10-11,0.1,0
2010-10-10,0.1,0
2010-10-09,0.1,0
2010-10-08,0.1,0
2010-10-07,0.1,0
2010-10-06,0.1,0
2010-10-05,0.1,0
2010-10-04,0.1,0
2010-10-03,0.1,0
2010-10-02,0.1,0
2010-10-01,0.1,0
2010-09-30,0.1,0
2010-09-29,0.1,0
2010-09-28,0.1,0
2010-09-27,0.1,0
2010-09-26,0.1,0
2010-09-25,0.1,0
2010-09-24,0.1,0
2010-09-23,0.1,0
2010-09-22,0.1,0
2010-09-21,0.1,0
2010-09-20,0.1,0
2010-09-19,0.1,0
2010-09-18,0.1,0
2010-09-17,0.1,0
2010-09-16,0.1,0
2010-09-15,0.1,0
2010-09-14,0.1,0
2010-09-13,0.1,0
2010-09-12,0.1,0
2010-09-11,0.1,0
2010-09-10,0.1,0
2010-09-09,0.1,0
2010-09-08,0.1,0
2010-09-07,0.1,0
2010-09-06,0.1,0
2010-09-05,0.1,0
2010-09-04,0.1,0
2010-09-03,0.1,0
2010-09-02,0.1,0
2010-09-01,0.1,0
2010-08-31,0.1,0
2010-08-30,0.1,0
2010-08-29,0.1,0
2010-08-28,0.1,0
2010-08-27,0.1,0
2010-08-26,0.1,0
2010-08-25,0.1,0
2010-08-24,0.1,0
2010-08-23,0.1,0
2010-08-22,0.1,0
2010-08-21,0.1,0
2010-08-20,0.1,0
2010-08-19,0.1,0
2010-08-18,0.1,0
2010-08-17,0.1,0
2010-08-16,0.1,0
2010-08-15,0.1,0
2010-08-14,0.1,0
2010-08-13,0.1,0
2010-08-12,0.1,0
2010-08-11,0.1,0
2010-08-10,0.1,0
2010-08-09,0.1,0
2010-08-08,0.1,0
2010-08-07,0.1,0
2010-08-06,0.1,0
2010-08-05,0.1,0
2010-08-04,0.1,0
2010-08-03,0.1,0
2010-08-02,0.1,0
2010-08-01,0.1,0
2010-07-31,0.1,0
2010-07-30,0.1,0
2010-07-29,0.1,0
2010-07-28,0.1,0
2010-07-27,0.1,0
2010-07-26,0.1,0
2010-07-25,0.1,0
2010-07-24,0.1,0
2010-07-23,0.1,0
2010-07-22,0.1,0
2010-07-21,0.1,0
2010-07-20,0.1,0
2010-07-19,0.1,0
2010-07-18,0.1,0
